-3.837823567098584933e-17,7.916190899967553429e-01,1.359184635714888234e+00,1.710487495495793153e+00,1.856080754395337928e+00,1.901873640652457897e+00,1.931967275076915014e+00
-3.732820611078060438e-17,7.906046320453335996e-01,1.338286677552242399e+00,1.713987818187044265e+00,1.870319167135843452e+00,1.894116809100442778e+00,1.949604892785644417e+00
-4.031059271303056249e-17,7.821249568719412792e-01,1.328495631878374272e+00,1.701448632546437523e+00,1.888787823660014409e+00,1.928199041090358223e+00,1.942032158870100611e+00
-4.015415097541808590e-17,7.603457475695274415e-01,1.333383012541737633e+00,1.712463896335324032e+00,1.871868615120541701e+00,1.907454893860891953e+00,1.963960919898160018e+00
-3.814632401588515877e-17,7.444043505502758729e-01,1.356201039313412515e+00,1.725370290492777015e+00,1.883366911479523287e+00,1.916359195261279735e+00,1.937362054889202545e+00
-3.860219459812496256e-17,7.589456677583874544e-01,1.293497377897516731e+00,1.719374067237712023e+00,1.851828312993627712e+00,1.899459658382183669e+00,1.928816534373628766e+00
-3.813289720809516647e-17,7.694932942087095995e-01,1.312908348571353301e+00,1.674636377033781542e+00,1.872516040356972278e+00,1.917116295342511600e+00,1.941309879154767160e+00
-3.879558355057970725e-17,7.973328557307651776e-01,1.338132576153759690e+00,1.726995259565441865e+00,1.846245294477219634e+00,1.882110259501498684e+00,1.926976048890517879e+00
-3.706949399522230831e-17,8.266793746701065482e-01,1.312842494696180085e+00,1.694915747900608949e+00,1.853245852699872964e+00,1.912235799112619761e+00,1.939822004948071887e+00
-3.779989568655853217e-17,7.461022706902361579e-01,1.310484507526278319e+00,1.727087280865606145e+00,1.910609028145350274e+00,1.918881968512834435e+00,1.933487704803646068e+00
-3.788276217902136060e-17,7.995875739351727685e-01,1.300460774130970387e+00,1.687806881681456206e+00,1.884182184775479829e+00,1.879615525050569502e+00,1.950275519527984169e+00
-3.826307844315884308e-17,7.796867167266703369e-01,1.353382623126093920e+00,1.705188080597309197e+00,1.877414402855250408e+00,1.925264457498101711e+00,1.948631325884849330e+00
-3.852391729833614545e-17,7.635440890276138370e-01,1.312255593678825827e+00,1.684424789733005134e+00,1.880489103209191715e+00,1.931559998944464285e+00,1.944011223644625641e+00
-3.756265699556301394e-17,7.943186109679060136e-01,1.322160406659215859e+00,1.733672782186930883e+00,1.891235695543044493e+00,1.919736694105289798e+00,1.928245480864883010e+00
-3.819815371933404583e-17,7.429747593234111713e-01,1.372764772692594670e+00,1.697618862779184390e+00,1.872121014134034533e+00,1.909710069588440140e+00,1.927082878462421434e+00
-3.850493489716776763e-17,7.587091393630159830e-01,1.310737939203747704e+00,1.729138678353788983e+00,1.866791180760777324e+00,1.894431902687717439e+00,1.938824075759704613e+00
-3.746658435913714769e-17,8.182098245919168233e-01,1.347670457769818864e+00,1.762739174527288677e+00,1.878148226597919246e+00,1.916198958465318736e+00,1.942673445227127704e+00
-3.904905814961495424e-17,7.588223091055539271e-01,1.275396940669182966e+00,1.708334690825292101e+00,1.878472408566140173e+00,1.894455414310078467e+00,1.950225492365859070e+00
-3.858990010373566034e-17,7.491830915405001123e-01,1.331875561325003732e+00,1.752611836285097979e+00,1.862920848240092520e+00,1.891654848204039618e+00,1.965801452675762784e+00
-3.875727406957513118e-17,8.092853928847508760e-01,1.305611610030694480e+00,1.774365459274949819e+00,1.874843722451431161e+00,1.913132078300937344e+00,1.911798942118648537e+00
-3.841427055913717689e-17,8.026628368061398122e-01,1.347666029681245270e+00,1.715206941791744377e+00,1.900126651405675604e+00,1.914996258125656770e+00,1.916988236708031534e+00
-3.709328070075302783e-17,7.779420902579291530e-01,1.397853105369823545e+00,1.680813947226969196e+00,1.876333344997082486e+00,1.918049305470755472e+00,1.940127169668270701e+00
-3.777389258433574843e-17,8.043183947295298175e-01,1.344833980155873299e+00,1.700451435379319198e+00,1.899020088999306299e+00,1.920374075645995715e+00,1.936952521972784114e+00
-3.873987825844846770e-17,7.752441051476152145e-01,1.322978509147484605e+00,1.702236343565380228e+00,1.848070428737844884e+00,1.915704253180485983e+00,1.932124760466140234e+00
-3.749366356917761747e-17,7.618638534309788435e-01,1.401530366492889090e+00,1.658133533155382588e+00,1.886642560218058318e+00,1.957154345549805718e+00,1.952202706748698002e+00
-3.900161977966681353e-17,7.738566995539137849e-01,1.370630654065609244e+00,1.731131936718826481e+00,1.849141924927720337e+00,1.921142280659406953e+00,1.945682703042081574e+00
-3.999226105510635768e-17,7.834031677885013867e-01,1.336702153493488643e+00,1.717338934980641607e+00,1.871573555568165181e+00,1.908422102595728864e+00,1.945309178948289475e+00
-3.710461293797923829e-17,7.459544476170133498e-01,1.350470789432588470e+00,1.732173874937465108e+00,1.884487214867009763e+00,1.917565931319674455e+00,1.925532142832679483e+00
-4.001290954974472888e-17,7.767604518729053220e-01,1.333786998569018278e+00,1.710426351920257382e+00,1.873043464329502195e+00,1.954800780026636486e+00,1.950333981501800373e+00
-3.904866052548525404e-17,7.546272152773806363e-01,1.378578503778728592e+00,1.693352206467036103e+00,1.856661093297711229e+00,1.883827099046296416e+00,1.955167849612346354e+00
-4.025202397096689757e-17,7.490041874591844007e-01,1.328053313421573289e+00,1.717998172773335108e+00,1.877294353913186997e+00,1.921066582217182850e+00,1.952227752935519423e+00
-3.842697984713925875e-17,7.157315361730876013e-01,1.308583093017818166e+00,1.693711158804278138e+00,1.887369754850082293e+00,1.899453229732597448e+00,1.935308356026043786e+00
-3.903060387019255336e-17,7.740275078919531815e-01,1.340491906487143892e+00,1.717369563633152740e+00,1.843332617234501258e+00,1.920238338515861676e+00,1.934187750252112981e+00
-3.774925617059430442e-17,7.775813715617907462e-01,1.364242042471526695e+00,1.727629303733997812e+00,1.895266897394028094e+00,1.888519318473285802e+00,1.917163865066705331e+00
-3.783872173580030200e-17,7.273598229624752554e-01,1.330802821306125372e+00,1.744215972347387122e+00,1.862136701764879998e+00,1.904883349506625301e+00,1.949218738376616411e+00
-3.874096579715783676e-17,7.730233085846548446e-01,1.332698302557157266e+00,1.736152776353975469e+00,1.866326771537952345e+00,1.924627281274695845e+00,1.925433923502489542e+00
-3.846501929611934776e-17,7.814777563419663675e-01,1.326605065410832784e+00,1.731079353157807921e+00,1.865936269652098245e+00,1.890252775782877981e+00,1.960489875443770069e+00
-3.637204928623494954e-17,7.695144358125874939e-01,1.364424273958460665e+00,1.708273927859852881e+00,1.850840786643860536e+00,1.892858667478853230e+00,1.921256575110172005e+00
-3.869832349430620544e-17,7.590410780015808268e-01,1.309090978297888785e+00,1.711582435726492157e+00,1.857754785998767311e+00,1.898500002207541337e+00,1.924439223367679253e+00
-3.894029039984249545e-17,7.807285100126972743e-01,1.324494522081577363e+00,1.709700366670241944e+00,1.878215488266869126e+00,1.913360068899767175e+00,1.959352142519161344e+00
-3.891535782395396767e-17,7.906534781030934989e-01,1.256709438070552132e+00,1.739781679062145203e+00,1.881967440389952007e+00,1.906068981924988748e+00,1.935358555313947182e+00
-3.994001012196187707e-17,7.769050538500579250e-01,1.317103085879337998e+00,1.747861697834860006e+00,1.847124863953650165e+00,1.930582144328012673e+00,1.951068935550088090e+00
-3.864528788404849566e-17,7.638160530519957359e-01,1.330883204161557476e+00,1.716179426948148068e+00,1.883046591766338818e+00,1.900853365234756120e+00,1.968191013521275901e+00
-3.830187186382494402e-17,8.330806544181225126e-01,1.388228897973286857e+00,1.737488737093307645e+00,1.861825483417315574e+00,1.908661125809721471e+00,1.933108746535467715e+00
-3.841967117995111873e-17,7.323529170681170042e-01,1.364645650584999093e+00,1.674701032926661393e+00,1.878953022915333948e+00,1.909154592445952758e+00,1.949925765928672616e+00
-3.873126387568299278e-17,7.388796934177432885e-01,1.351391899446136469e+00,1.753185147510032404e+00,1.874889265198091737e+00,1.893318851661222268e+00,1.945171682178602257e+00
-3.736551049341387650e-17,7.412503638533675110e-01,1.329598964769206138e+00,1.697454769158304178e+00,1.880390616498718748e+00,1.914540283210462324e+00,1.949459256211930169e+00
-3.739532068732759758e-17,7.305458082081154325e-01,1.313982602531918120e+00,1.680984121189049718e+00,1.877896614911853668e+00,1.910346480625275900e+00,1.975080473905754808e+00
-3.829771416535994298e-17,8.236039480232364429e-01,1.321956270362453445e+00,1.710129020664411525e+00,1.852697332622734949e+00,1.868893740930183567e+00,1.944647141021612180e+00
-4.065027067260135151e-17,8.063052155968161161e-01,1.293576008890341189e+00,1.690458794403459253e+00,1.881683435253055370e+00,1.905684149049204246e+00,1.944762640683297406e+00
-3.760583793611891034e-17,7.957374285212892584e-01,1.358693440044740131e+00,1.734465364589892422e+00,1.886435360366160996e+00,1.919490041280305093e+00,1.932909756549585190e+00
-3.730358383915255962e-17,8.078456149303238076e-01,1.361378199760569840e+00,1.688282446033846362e+00,1.906345848950856237e+00,1.950889468249200398e+00,1.936998306909460732e+00
-3.892161373388586898e-17,7.697550591866989533e-01,1.318117967035774551e+00,1.668948550152817623e+00,1.886054200923950486e+00,1.898596093357757475e+00,1.928020895699632975e+00
-3.790061219412617056e-17,7.773575780072228270e-01,1.337448294326349041e+00,1.693671630993662136e+00,1.852321933748061644e+00,1.892557497460278793e+00,1.948289067347570125e+00
-3.775127850028964990e-17,7.980303062404460190e-01,1.313442231485067113e+00,1.704444610627999568e+00,1.841325457174779023e+00,1.916728504307542380e+00,1.945231521333102620e+00
-3.916522721454804355e-17,7.734190016214997909e-01,1.343797545671044480e+00,1.711709077425787928e+00,1.876826400804634476e+00,1.884966417565837382e+00,1.935311928696122230e+00
-3.585447271247018315e-17,7.691291499357939543e-01,1.333668525470441457e+00,1.727472093452801838e+00,1.896927794034455772e+00,1.936666555983976412e+00,1.931370280825201124e+00
-3.923417768738389761e-17,7.281287180920614777e-01,1.338740371066008628e+00,1.733709911393516823e+00,1.897046992787811526e+00,1.915810977658177983e+00,1.933621538830240016e+00
-3.928844373262383120e-17,8.029549790210914750e-01,1.346960186470816057e+00,1.711548317143964715e+00,1.851799143474080145e+00,1.927647862023596170e+00,1.910509492120938901e+00
-3.657340108381868459e-17,7.625678611935009510e-01,1.372740518310175073e+00,1.714740905831193096e+00,1.860191212791714843e+00,1.920070205276622755e+00,1.949758616353557628e+00
-3.785503695650038821e-17,7.696549713547663485e-01,1.365221895738486957e+00,1.691401993366645318e+00,1.873190695526883109e+00,1.920747974351896037e+00,1.950311198769489884e+00
-3.719934146642708394e-17,7.937903827935481882e-01,1.345964736873868972e+00,1.692583194894772269e+00,1.906885672967745693e+00,1.903239906608806375e+00,1.928797890120420133e+00
-3.820362140134071968e-17,7.300291633681001979e-01,1.282064703521958116e+00,1.743269758907339817e+00,1.876879364684136409e+00,1.909813195780459827e+00,1.941772327994608638e+00
-3.736615377870526150e-17,7.346294895198144381e-01,1.375911335172444128e+00,1.678744348367824379e+00,1.865642432831877695e+00,1.936456590499368469e+00,1.949841987410319000e+00
-3.755172205103206708e-17,7.617325697010847163e-01,1.350271196486895420e+00,1.698842827386616072e+00,1.876651887035801103e+00,1.917195402986118014e+00,1.929087091433688173e+00
-3.832884507070900196e-17,7.728491218074199365e-01,1.341734444886399258e+00,1.705109289158479813e+00,1.866071997703958152e+00,1.939385565532585787e+00,1.926032372576070850e+00
-3.855389921129674930e-17,8.000978696393630241e-01,1.315808558848749588e+00,1.708460437746514016e+00,1.885479832645680309e+00,1.861006974401967273e+00,1.956725743525213668e+00
-3.855845373207092267e-17,7.885573408553104846e-01,1.366996945220831483e+00,1.668526648570857640e+00,1.859867018843576636e+00,1.902378508874005059e+00,1.915691658652855178e+00
-3.925124746302382166e-17,8.202465145431203641e-01,1.339648216382121060e+00,1.757060582366378965e+00,1.839502437916292754e+00,1.931149917567895447e+00,1.925819519213122666e+00
-3.923337448167628080e-17,7.551745608081055217e-01,1.335989292263733752e+00,1.670422066634786207e+00,1.863061473509571186e+00,1.878064802338022865e+00,1.913497145795172383e+00
-3.751640762161629178e-17,7.415817403821503007e-01,1.344418939802934920e+00,1.694608643356715350e+00,1.890389044664946949e+00,1.914862692368308972e+00,1.945903628588101730e+00
-4.050116071718846632e-17,7.650210081539677853e-01,1.344745325398401858e+00,1.692363449944466636e+00,1.841727447475836277e+00,1.899830627631369007e+00,1.937258995799554295e+00
-3.823020974870604126e-17,7.384036184260632796e-01,1.316926408404728743e+00,1.685205593676335489e+00,1.875679225084154522e+00,1.907712393195456491e+00,1.944202440063768744e+00
-3.761821381500744770e-17,7.812057217285984789e-01,1.338545914238092216e+00,1.706881101609133866e+00,1.866378374346138180e+00,1.885919307778572529e+00,1.923821109709455524e+00
-3.622791163644401780e-17,7.632080482030854096e-01,1.367800934571123950e+00,1.739302219644900172e+00,1.890345136455194641e+00,1.929765187644524538e+00,1.928117011063489761e+00
-3.711766887637532014e-17,7.048474320911540802e-01,1.305109506955057563e+00,1.705849963650736933e+00,1.893065521075484758e+00,1.918414766635874846e+00,1.945259593551570632e+00
-3.838848123570947869e-17,7.364791396081628028e-01,1.365137641096672461e+00,1.682515535291073450e+00,1.860972241652121273e+00,1.903575850788697288e+00,1.956617941150448514e+00
-3.962688311475666249e-17,7.863854616182415214e-01,1.358868869342988672e+00,1.684740047557612863e+00,1.868216259974784910e+00,1.908340050602754134e+00,1.945395417063214616e+00
-3.978373275320927203e-17,7.906893194434337913e-01,1.353699856758395770e+00,1.736888009445030967e+00,1.909142913959423593e+00,1.917108408150418164e+00,1.952181455689939282e+00
-3.806578830893397211e-17,7.497772708818378762e-01,1.328982764370952419e+00,1.700965175929895157e+00,1.829847615688901863e+00,1.894191779735303616e+00,1.968410009727505683e+00
-3.837190732570481004e-17,7.408274378520051107e-01,1.354469027550471605e+00,1.740456484923963210e+00,1.888412618643368734e+00,1.907660500168300688e+00,1.935452629328225704e+00
-3.932424710252955151e-17,8.059786132220871924e-01,1.305376186699938934e+00,1.693574240213204352e+00,1.860037345499804706e+00,1.918441400214442094e+00,1.934327462876201054e+00
-3.823564158282068288e-17,7.579374531983675833e-01,1.394936022158529632e+00,1.721740954983786986e+00,1.870206362042825532e+00,1.904159771839835313e+00,1.935365102561636297e+00
-3.686099779554436099e-17,8.001723103903718437e-01,1.357417919516869631e+00,1.745797146781120190e+00,1.889271649603004644e+00,1.910290213742966037e+00,1.939307369221395350e+00
-3.926778312851275436e-17,7.737632788718349364e-01,1.261067825395907782e+00,1.725124659950095340e+00,1.871225839141926972e+00,1.910343106554068138e+00,1.981225351375955235e+00
-4.087165273264385433e-17,7.757734880252731280e-01,1.365532158186615996e+00,1.685908496844362947e+00,1.874534070552659415e+00,1.897854795759635671e+00,1.944640429804421755e+00
-3.867944992204667692e-17,7.392012762261669367e-01,1.319520966350311131e+00,1.718909936781471970e+00,1.870757650380121095e+00,1.910428559441782026e+00,1.935702548994134631e+00
-3.797970979098409205e-17,7.811504471340776634e-01,1.321242236317082819e+00,1.728005073105158607e+00,1.890886152464770431e+00,1.947435149751283845e+00,1.948559548135101460e+00
-3.921372247215721151e-17,8.096736244885617273e-01,1.310999892310633186e+00,1.672926065856720657e+00,1.910894674179428820e+00,1.907261783588453108e+00,1.947133450728265380e+00
-3.759941344607569255e-17,7.762694964603447101e-01,1.343523518911490688e+00,1.657792207009524343e+00,1.879322150156413906e+00,1.903383660693872326e+00,1.942945827507290613e+00
-3.808538092243409362e-17,7.836066425542035363e-01,1.384038258774320074e+00,1.682874330921146022e+00,1.884419480216873444e+00,1.925878064090828623e+00,1.938904739849450998e+00
-3.803811433253268231e-17,7.578594022481269787e-01,1.319669869082307434e+00,1.705412773059543863e+00,1.857039041665317747e+00,1.910276217321620118e+00,1.933002381322701302e+00
-3.699913427793384474e-17,7.488785015560549541e-01,1.377911927041607365e+00,1.742119065777520293e+00,1.885852280550391669e+00,1.906752979261178815e+00,1.887208853930845143e+00
-3.682253572277156780e-17,7.916105752578058707e-01,1.345826556553103570e+00,1.715484842921614961e+00,1.865890919051791164e+00,1.903592365940567799e+00,1.929891441360424231e+00
-3.771756690379501933e-17,7.775202967824318412e-01,1.337648689971032701e+00,1.711903352272280854e+00,1.912251120792520132e+00,1.909080113121142341e+00,1.910027686316835505e+00
-3.897402455354686172e-17,7.780265742219675262e-01,1.328309559265618889e+00,1.683586502089768899e+00,1.873250407161325404e+00,1.891656577687633956e+00,1.932272845130166949e+00
-3.869967638527870778e-17,7.752188875391308187e-01,1.381150224725381959e+00,1.666205507127987762e+00,1.895620424623004618e+00,1.923410427978894166e+00,1.916970419179676810e+00
-3.826288581600510013e-17,7.431002375921921255e-01,1.317261393680378534e+00,1.719665017313071864e+00,1.867023803707503760e+00,1.896278546837908641e+00,1.938827196334679481e+00
-3.598291610279493737e-17,7.913788802796439814e-01,1.344956613139699275e+00,1.728647003143750416e+00,1.863116418205147173e+00,1.881341846809837071e+00,1.923872799857371030e+00
-4.029334316665683502e-17,7.480264658110078457e-01,1.295090226878093498e+00,1.722607654583614423e+00,1.903729184592926504e+00,1.895120036594861057e+00,1.950854549093953949e+00
